,emotion,img,aus
1531,surprise,./data/images/images/train/surprise/25750.jpg,"1,2,5,27"
1532,surprise,./data/images/images/train/surprise/25751.jpg,"1,2,26"
1533,surprise,./data/images/images/train/surprise/25765.jpg,"5,26"
1534,surprise,./data/images/images/train/surprise/25774.jpg,"1,2,5"
1535,surprise,./data/images/images/train/surprise/25776.jpg,"1,2,5,26"
1536,surprise,./data/images/images/train/surprise/25782.jpg,"1,2,26"
1537,surprise,./data/images/images/train/surprise/25785.jpg,"5,26"
1538,surprise,./data/images/images/train/surprise/25790.jpg,"1,2,5,26"
1539,surprise,./data/images/images/train/surprise/25796.jpg,"1,2,5,27"
1540,surprise,./data/images/images/train/surprise/25802.jpg,"5,26"
1541,surprise,./data/images/images/train/surprise/25816.jpg,"1,2,5,27"
1542,surprise,./data/images/images/train/surprise/25822.jpg,"5,26"
1543,surprise,./data/images/images/train/surprise/25836.jpg,"1,2,5,26"
1544,surprise,./data/images/images/train/surprise/25852.jpg,"1,2,5"
1545,surprise,./data/images/images/train/surprise/25856.jpg,"1,2,5,27"
1546,surprise,./data/images/images/train/surprise/25880.jpg,"1,2,5,26"
1547,surprise,./data/images/images/train/surprise/25892.jpg,"1,2,5"
1548,surprise,./data/images/images/train/surprise/25894.jpg,"1,2,5,27"
1549,surprise,./data/images/images/train/surprise/25898.jpg,"5,27"
1550,surprise,./data/images/images/train/surprise/25916.jpg,"1,2,5,26"
1551,surprise,./data/images/images/train/surprise/25925.jpg,"1,2,5,27"
1552,surprise,./data/images/images/train/surprise/25929.jpg,"1,2,26"
1553,surprise,./data/images/images/train/surprise/25934.jpg,"5,27"
1554,surprise,./data/images/images/train/surprise/25954.jpg,"5,26"
1555,surprise,./data/images/images/train/surprise/2596.jpg,"1,2,5,26"
1556,surprise,./data/images/images/train/surprise/25967.jpg,"1,2,5,27"
1557,surprise,./data/images/images/train/surprise/25968.jpg,"1,2,26"
1558,surprise,./data/images/images/train/surprise/25988.jpg,"1,2,5,27"
1559,surprise,./data/images/images/train/surprise/25995.jpg,"1,2,5,26"
1560,surprise,./data/images/images/train/surprise/26.jpg,"1,2,5"
1561,surprise,./data/images/images/train/surprise/26000.jpg,"5,26"
1562,surprise,./data/images/images/train/surprise/26001.jpg,"1,2,5,26"
1563,surprise,./data/images/images/train/surprise/26003.jpg,"1,2,5,26"
1564,surprise,./data/images/images/train/surprise/26010.jpg,"5,27"
1565,surprise,./data/images/images/train/surprise/26020.jpg,"1,2,26"
1566,surprise,./data/images/images/train/surprise/26029.jpg,"1,2,5,26"
1567,surprise,./data/images/images/train/surprise/26035.jpg,"5,26"
1568,surprise,./data/images/images/train/surprise/26047.jpg,"1,2,5,27"
1569,surprise,./data/images/images/train/surprise/26063.jpg,"1,2,5"
1570,surprise,./data/images/images/train/surprise/26074.jpg,"1,2,5,27"
1571,surprise,./data/images/images/train/surprise/26086.jpg,"5,26"
1572,surprise,./data/images/images/train/surprise/26108.jpg,"1,2,26"
1573,surprise,./data/images/images/train/surprise/26117.jpg,"1,2,5,27"
1574,surprise,./data/images/images/train/surprise/26120.jpg,"1,2,26"
1575,surprise,./data/images/images/train/surprise/26129.jpg,"5,27"
1576,surprise,./data/images/images/train/surprise/26130.jpg,"1,2,5"
1577,surprise,./data/images/images/train/surprise/26132.jpg,"1,2,5,26"
1578,surprise,./data/images/images/train/surprise/26135.jpg,"5,26"
1579,surprise,./data/images/images/train/surprise/26136.jpg,"5,27"
1580,surprise,./data/images/images/train/surprise/26141.jpg,"1,2,5,27"
1581,surprise,./data/images/images/train/surprise/26148.jpg,"5,26"
1582,surprise,./data/images/images/train/surprise/26152.jpg,"1,2,5,27"
1583,surprise,./data/images/images/train/surprise/26156.jpg,"5,26"
1584,surprise,./data/images/images/train/surprise/2616.jpg,"1,2,26"
1585,surprise,./data/images/images/train/surprise/26173.jpg,"1,2,26"
1586,surprise,./data/images/images/train/surprise/26176.jpg,"1,2,5"
1587,surprise,./data/images/images/train/surprise/26180.jpg,"1,2,5,26"
1588,surprise,./data/images/images/train/surprise/26186.jpg,"1,2,26"
1589,surprise,./data/images/images/train/surprise/26204.jpg,"1,2,26"
1590,surprise,./data/images/images/train/surprise/26215.jpg,"1,2,5,27"
1591,surprise,./data/images/images/train/surprise/26219.jpg,"5,27"
1592,surprise,./data/images/images/train/surprise/2622.jpg,"1,2,5,27"
1593,surprise,./data/images/images/train/surprise/26234.jpg,"1,2,5"
1594,surprise,./data/images/images/train/surprise/26273.jpg,"5,26"
1595,surprise,./data/images/images/train/surprise/26309.jpg,"1,2,5"
1596,surprise,./data/images/images/train/surprise/26315.jpg,"1,2,5,26"
1597,surprise,./data/images/images/train/surprise/26332.jpg,"1,2,5"
1598,surprise,./data/images/images/train/surprise/26348.jpg,"1,2,5"
1599,surprise,./data/images/images/train/surprise/26349.jpg,"1,2,5,26"
1600,surprise,./data/images/images/train/surprise/26350.jpg,"5,27"
1601,surprise,./data/images/images/train/surprise/26351.jpg,"1,2,5,26"
1602,surprise,./data/images/images/train/surprise/26361.jpg,"5,26"
1603,surprise,./data/images/images/train/surprise/26362.jpg,"1,2,5,26"
1604,surprise,./data/images/images/train/surprise/26365.jpg,"1,2,26"
1605,surprise,./data/images/images/train/surprise/26379.jpg,"1,2,5,26"
1606,surprise,./data/images/images/train/surprise/26389.jpg,"5,26"
1607,surprise,./data/images/images/train/surprise/26403.jpg,"1,2,5,27"
1608,surprise,./data/images/images/train/surprise/26416.jpg,"5,27"
1609,surprise,./data/images/images/train/surprise/26422.jpg,"5,26"
1610,surprise,./data/images/images/train/surprise/26427.jpg,"1,2,5,27"
1611,surprise,./data/images/images/train/surprise/26429.jpg,"5,26"
1612,surprise,./data/images/images/train/surprise/26444.jpg,"1,2,26"
1613,surprise,./data/images/images/train/surprise/26448.jpg,"1,2,5"
1614,surprise,./data/images/images/train/surprise/26450.jpg,"1,2,5"
1615,surprise,./data/images/images/train/surprise/26467.jpg,"1,2,5"
1616,surprise,./data/images/images/train/surprise/26485.jpg,"1,2,26"
1617,surprise,./data/images/images/train/surprise/26488.jpg,"1,2,5"
1618,surprise,./data/images/images/train/surprise/26512.jpg,"1,2,26"
1619,surprise,./data/images/images/train/surprise/26531.jpg,"1,2,5,27"
1620,surprise,./data/images/images/train/surprise/26542.jpg,"1,2,26"
1621,surprise,./data/images/images/train/surprise/26551.jpg,"1,2,5,27"
1622,surprise,./data/images/images/train/surprise/26557.jpg,"5,26"
1623,surprise,./data/images/images/train/surprise/26565.jpg,"1,2,5,27"
1624,surprise,./data/images/images/train/surprise/26575.jpg,"1,2,5,26"
1625,surprise,./data/images/images/train/surprise/26588.jpg,"1,2,5"
1626,surprise,./data/images/images/train/surprise/26589.jpg,"1,2,26"
1627,surprise,./data/images/images/train/surprise/26594.jpg,"5,27"
1628,surprise,./data/images/images/train/surprise/26631.jpg,"5,26"
1629,surprise,./data/images/images/train/surprise/26637.jpg,"5,27"
1630,surprise,./data/images/images/train/surprise/26640.jpg,"5,27"
1631,surprise,./data/images/images/train/surprise/26656.jpg,"1,2,5,27"
1632,surprise,./data/images/images/train/surprise/26661.jpg,"5,26"
1633,surprise,./data/images/images/train/surprise/26674.jpg,"5,26"
1634,surprise,./data/images/images/train/surprise/26678.jpg,"5,27"
1635,surprise,./data/images/images/train/surprise/26689.jpg,"5,26"
1636,surprise,./data/images/images/train/surprise/26695.jpg,"1,2,5"
1637,surprise,./data/images/images/train/surprise/26705.jpg,"1,2,26"
1638,surprise,./data/images/images/train/surprise/26730.jpg,"1,2,5,26"
1639,surprise,./data/images/images/train/surprise/26735.jpg,"5,27"
1640,surprise,./data/images/images/train/surprise/26760.jpg,"5,26"
1641,surprise,./data/images/images/train/surprise/26779.jpg,"5,27"
1642,surprise,./data/images/images/train/surprise/26784.jpg,"1,2,5"
1643,surprise,./data/images/images/train/surprise/26787.jpg,"5,26"
1644,surprise,./data/images/images/train/surprise/26793.jpg,"1,2,26"
1645,surprise,./data/images/images/train/surprise/26802.jpg,"1,2,5"
1646,surprise,./data/images/images/train/surprise/26820.jpg,"1,2,26"
1647,surprise,./data/images/images/train/surprise/26824.jpg,"1,2,26"
1648,surprise,./data/images/images/train/surprise/26838.jpg,"1,2,5"
1649,surprise,./data/images/images/train/surprise/26843.jpg,"1,2,5,27"
1650,surprise,./data/images/images/train/surprise/26844.jpg,"1,2,5,26"
1651,surprise,./data/images/images/train/surprise/26866.jpg,"1,2,26"
1652,surprise,./data/images/images/train/surprise/26874.jpg,"1,2,5,27"
1653,surprise,./data/images/images/train/surprise/26875.jpg,"5,26"
1654,surprise,./data/images/images/train/surprise/26880.jpg,"1,2,5,27"
1655,surprise,./data/images/images/train/surprise/269.jpg,"5,27"
1656,surprise,./data/images/images/train/surprise/26921.jpg,"1,2,5"
1657,surprise,./data/images/images/train/surprise/26929.jpg,"1,2,5"
1658,surprise,./data/images/images/train/surprise/26936.jpg,"5,27"
1659,surprise,./data/images/images/train/surprise/26947.jpg,"5,26"
1660,surprise,./data/images/images/train/surprise/26968.jpg,"1,2,5"
1661,surprise,./data/images/images/train/surprise/2697.jpg,"1,2,5"
1662,surprise,./data/images/images/train/surprise/26999.jpg,"1,2,5"
1663,surprise,./data/images/images/train/surprise/27002.jpg,"1,2,5"
1664,surprise,./data/images/images/train/surprise/27028.jpg,"1,2,5,26"
1665,surprise,./data/images/images/train/surprise/2703.jpg,"1,2,5,27"
1666,surprise,./data/images/images/train/surprise/27034.jpg,"1,2,5"
1667,surprise,./data/images/images/train/surprise/27071.jpg,"1,2,5,27"
1668,surprise,./data/images/images/train/surprise/27081.jpg,"1,2,5,27"
1669,surprise,./data/images/images/train/surprise/27122.jpg,"1,2,5,26"
1670,surprise,./data/images/images/train/surprise/27123.jpg,"5,26"
1671,surprise,./data/images/images/train/surprise/27131.jpg,"1,2,5,26"
1672,surprise,./data/images/images/train/surprise/27138.jpg,"5,26"
1673,surprise,./data/images/images/train/surprise/27147.jpg,"5,26"
1674,surprise,./data/images/images/train/surprise/27154.jpg,"5,27"
1675,surprise,./data/images/images/train/surprise/2716.jpg,"1,2,26"
1676,surprise,./data/images/images/train/surprise/27164.jpg,"1,2,5"
1677,surprise,./data/images/images/train/surprise/27188.jpg,"1,2,5,26"
1678,surprise,./data/images/images/train/surprise/27202.jpg,"1,2,5,27"
1679,surprise,./data/images/images/train/surprise/27206.jpg,"5,27"
1680,surprise,./data/images/images/train/surprise/27211.jpg,"5,27"
1681,surprise,./data/images/images/train/surprise/2722.jpg,"1,2,5,26"
1682,surprise,./data/images/images/train/surprise/27243.jpg,"5,26"
1683,surprise,./data/images/images/train/surprise/27257.jpg,"5,27"
1684,surprise,./data/images/images/train/surprise/27264.jpg,"1,2,5"
1685,surprise,./data/images/images/train/surprise/27266.jpg,"1,2,5,26"
1686,surprise,./data/images/images/train/surprise/27286.jpg,"1,2,5,27"
1687,surprise,./data/images/images/train/surprise/27289.jpg,"1,2,5"
1688,surprise,./data/images/images/train/surprise/27290.jpg,"5,27"
1689,surprise,./data/images/images/train/surprise/27312.jpg,"5,27"
1690,surprise,./data/images/images/train/surprise/27318.jpg,"5,27"
1691,surprise,./data/images/images/train/surprise/27356.jpg,"1,2,5,26"
1692,surprise,./data/images/images/train/surprise/2736.jpg,"5,27"
1693,surprise,./data/images/images/train/surprise/27370.jpg,"5,27"
1694,surprise,./data/images/images/train/surprise/27396.jpg,"1,2,5,27"
1695,surprise,./data/images/images/train/surprise/27434.jpg,"1,2,5,26"
1696,surprise,./data/images/images/train/surprise/27451.jpg,"5,27"
1697,surprise,./data/images/images/train/surprise/27485.jpg,"1,2,5,27"
1698,surprise,./data/images/images/train/surprise/27490.jpg,"5,27"
1699,surprise,./data/images/images/train/surprise/27492.jpg,"5,27"
1700,surprise,./data/images/images/train/surprise/27531.jpg,"1,2,5,27"
1701,surprise,./data/images/images/train/surprise/27535.jpg,"5,26"
1702,surprise,./data/images/images/train/surprise/2755.jpg,"5,27"
1703,surprise,./data/images/images/train/surprise/27553.jpg,"5,26"
1704,surprise,./data/images/images/train/surprise/27559.jpg,"5,27"
1705,surprise,./data/images/images/train/surprise/27582.jpg,"1,2,5"
1706,surprise,./data/images/images/train/surprise/27592.jpg,"5,26"
1707,surprise,./data/images/images/train/surprise/27593.jpg,"5,27"
1708,surprise,./data/images/images/train/surprise/27598.jpg,"1,2,26"
1709,surprise,./data/images/images/train/surprise/27602.jpg,"1,2,5,26"
1710,surprise,./data/images/images/train/surprise/27622.jpg,"1,2,5,26"
1711,surprise,./data/images/images/train/surprise/27626.jpg,"5,26"
1712,surprise,./data/images/images/train/surprise/2763.jpg,"1,2,5,27"
1713,surprise,./data/images/images/train/surprise/27631.jpg,"5,27"
1714,surprise,./data/images/images/train/surprise/27649.jpg,"1,2,5,27"
1715,surprise,./data/images/images/train/surprise/27651.jpg,"1,2,5,26"
1716,surprise,./data/images/images/train/surprise/27656.jpg,"5,26"
1717,surprise,./data/images/images/train/surprise/27659.jpg,"1,2,26"
1718,surprise,./data/images/images/train/surprise/27664.jpg,"5,26"
1719,surprise,./data/images/images/train/surprise/27666.jpg,"5,26"
1720,surprise,./data/images/images/train/surprise/27702.jpg,"1,2,5"
1721,surprise,./data/images/images/train/surprise/27703.jpg,"1,2,5,26"
1722,surprise,./data/images/images/train/surprise/27720.jpg,"1,2,26"
1723,surprise,./data/images/images/train/surprise/27735.jpg,"1,2,5"
1724,surprise,./data/images/images/train/surprise/27763.jpg,"1,2,5"
1725,surprise,./data/images/images/train/surprise/27780.jpg,"1,2,5,26"
1726,surprise,./data/images/images/train/surprise/27782.jpg,"5,27"
1727,surprise,./data/images/images/train/surprise/27791.jpg,"5,27"
1728,surprise,./data/images/images/train/surprise/27796.jpg,"1,2,5,27"
1729,surprise,./data/images/images/train/surprise/27811.jpg,"1,2,5,27"
1730,surprise,./data/images/images/train/surprise/27812.jpg,"5,27"
1731,surprise,./data/images/images/train/surprise/27818.jpg,"1,2,26"
1732,surprise,./data/images/images/train/surprise/27820.jpg,"1,2,5,27"
1733,surprise,./data/images/images/train/surprise/27830.jpg,"1,2,5,27"
1734,surprise,./data/images/images/train/surprise/27843.jpg,"5,26"
1735,surprise,./data/images/images/train/surprise/27852.jpg,"1,2,5,26"
1736,surprise,./data/images/images/train/surprise/27853.jpg,"1,2,5,27"
1737,surprise,./data/images/images/train/surprise/27859.jpg,"1,2,5,27"
1738,surprise,./data/images/images/train/surprise/2786.jpg,"1,2,5,27"
1739,surprise,./data/images/images/train/surprise/27861.jpg,"5,27"
1740,surprise,./data/images/images/train/surprise/27877.jpg,"5,26"
1741,surprise,./data/images/images/train/surprise/27879.jpg,"1,2,5,26"
1742,surprise,./data/images/images/train/surprise/27884.jpg,"5,27"
1743,surprise,./data/images/images/train/surprise/27888.jpg,"1,2,5,26"
1744,surprise,./data/images/images/train/surprise/27890.jpg,"1,2,5,27"
1745,surprise,./data/images/images/train/surprise/27898.jpg,"5,27"
1746,surprise,./data/images/images/train/surprise/279.jpg,"1,2,5"
1747,surprise,./data/images/images/train/surprise/27902.jpg,"1,2,26"
1748,surprise,./data/images/images/train/surprise/27906.jpg,"1,2,26"
1749,surprise,./data/images/images/train/surprise/27907.jpg,"1,2,5,26"
1750,surprise,./data/images/images/train/surprise/27908.jpg,"1,2,5,26"
1751,surprise,./data/images/images/train/surprise/27917.jpg,"5,26"
1752,surprise,./data/images/images/train/surprise/27918.jpg,"1,2,5,26"
1753,surprise,./data/images/images/train/surprise/27923.jpg,"1,2,26"
1754,surprise,./data/images/images/train/surprise/27927.jpg,"5,26"
1755,surprise,./data/images/images/train/surprise/27936.jpg,"1,2,5"
1756,surprise,./data/images/images/train/surprise/27939.jpg,"1,2,5"
1757,surprise,./data/images/images/train/surprise/27946.jpg,"1,2,5"
1758,surprise,./data/images/images/train/surprise/27954.jpg,"5,26"
1759,surprise,./data/images/images/train/surprise/27965.jpg,"5,26"
1760,surprise,./data/images/images/train/surprise/27970.jpg,"5,27"
1761,surprise,./data/images/images/train/surprise/27981.jpg,"1,2,26"
1762,surprise,./data/images/images/train/surprise/27989.jpg,"1,2,5,27"
1763,surprise,./data/images/images/train/surprise/27996.jpg,"5,27"
1764,surprise,./data/images/images/train/surprise/28010.jpg,"1,2,5"
1765,surprise,./data/images/images/train/surprise/28016.jpg,"1,2,5,26"
1766,surprise,./data/images/images/train/surprise/28023.jpg,"1,2,5"
1767,surprise,./data/images/images/train/surprise/28032.jpg,"1,2,5,27"
1768,surprise,./data/images/images/train/surprise/28035.jpg,"1,2,5,26"
1769,surprise,./data/images/images/train/surprise/2804.jpg,"1,2,5,27"
1770,surprise,./data/images/images/train/surprise/28042.jpg,"1,2,5,27"
1771,surprise,./data/images/images/train/surprise/28047.jpg,"1,2,5,27"
1772,surprise,./data/images/images/train/surprise/28051.jpg,"1,2,5,26"
1773,surprise,./data/images/images/train/surprise/28057.jpg,"1,2,5"
1774,surprise,./data/images/images/train/surprise/28063.jpg,"1,2,5"
1775,surprise,./data/images/images/train/surprise/28064.jpg,"5,26"
1776,surprise,./data/images/images/train/surprise/28065.jpg,"1,2,5,26"
1777,surprise,./data/images/images/train/surprise/28068.jpg,"1,2,5"
1778,surprise,./data/images/images/train/surprise/28079.jpg,"5,27"
1779,surprise,./data/images/images/train/surprise/2809.jpg,"1,2,5"
1780,surprise,./data/images/images/train/surprise/28141.jpg,"5,26"
1781,surprise,./data/images/images/train/surprise/28155.jpg,"1,2,5"
1782,surprise,./data/images/images/train/surprise/28167.jpg,"5,27"
1783,surprise,./data/images/images/train/surprise/28172.jpg,"1,2,5"
1784,surprise,./data/images/images/train/surprise/28184.jpg,"1,2,5,27"
1785,surprise,./data/images/images/train/surprise/28196.jpg,"1,2,5,26"
1786,surprise,./data/images/images/train/surprise/28201.jpg,"1,2,26"
1787,surprise,./data/images/images/train/surprise/28208.jpg,"1,2,5"
1788,surprise,./data/images/images/train/surprise/28227.jpg,"1,2,5"
1789,surprise,./data/images/images/train/surprise/28229.jpg,"1,2,5"
1790,surprise,./data/images/images/train/surprise/28237.jpg,"1,2,5,26"
1791,surprise,./data/images/images/train/surprise/28250.jpg,"5,26"
1792,surprise,./data/images/images/train/surprise/28268.jpg,"1,2,5"
1793,surprise,./data/images/images/train/surprise/28280.jpg,"5,27"
1794,surprise,./data/images/images/train/surprise/28283.jpg,"5,26"
1795,surprise,./data/images/images/train/surprise/28284.jpg,"1,2,5"
1796,surprise,./data/images/images/train/surprise/28306.jpg,"1,2,5,27"
1797,surprise,./data/images/images/train/surprise/28311.jpg,"1,2,5,26"
1798,surprise,./data/images/images/train/surprise/28317.jpg,"1,2,5"
1799,surprise,./data/images/images/train/surprise/2832.jpg,"5,26"
1800,surprise,./data/images/images/train/surprise/28326.jpg,"5,26"
1801,surprise,./data/images/images/train/surprise/28329.jpg,"1,2,26"
1802,surprise,./data/images/images/train/surprise/28334.jpg,"1,2,26"
1803,surprise,./data/images/images/train/surprise/28346.jpg,"1,2,5,26"
1804,surprise,./data/images/images/train/surprise/28365.jpg,"1,2,5,26"
1805,surprise,./data/images/images/train/surprise/28382.jpg,"1,2,26"
1806,surprise,./data/images/images/train/surprise/28385.jpg,"1,2,5,26"
1807,surprise,./data/images/images/train/surprise/28402.jpg,"5,27"
1808,surprise,./data/images/images/train/surprise/28407.jpg,"1,2,5"
1809,surprise,./data/images/images/train/surprise/2841.jpg,"1,2,26"
1810,surprise,./data/images/images/train/surprise/28422.jpg,"1,2,5"
1811,surprise,./data/images/images/train/surprise/28430.jpg,"5,26"
1812,surprise,./data/images/images/train/surprise/28434.jpg,"5,27"
1813,surprise,./data/images/images/train/surprise/28459.jpg,"1,2,26"
1814,surprise,./data/images/images/train/surprise/2846.jpg,"1,2,5,26"
1815,surprise,./data/images/images/train/surprise/28473.jpg,"1,2,5"
1816,surprise,./data/images/images/train/surprise/28475.jpg,"5,27"
1817,surprise,./data/images/images/train/surprise/28483.jpg,"5,26"
1818,surprise,./data/images/images/train/surprise/28487.jpg,"5,27"
1819,surprise,./data/images/images/train/surprise/28497.jpg,"5,27"
1820,surprise,./data/images/images/train/surprise/28504.jpg,"1,2,5,26"
1821,surprise,./data/images/images/train/surprise/28505.jpg,"1,2,5,26"
1822,surprise,./data/images/images/train/surprise/28506.jpg,"1,2,5"
1823,surprise,./data/images/images/train/surprise/28521.jpg,"5,26"
1824,surprise,./data/images/images/train/surprise/28527.jpg,"1,2,5,26"
1825,surprise,./data/images/images/train/surprise/2853.jpg,"1,2,5,27"
1826,surprise,./data/images/images/train/surprise/28532.jpg,"1,2,5,27"
1827,surprise,./data/images/images/train/surprise/28542.jpg,"1,2,5"
1828,surprise,./data/images/images/train/surprise/28544.jpg,"5,26"
1829,surprise,./data/images/images/train/surprise/28557.jpg,"1,2,5,27"
1830,surprise,./data/images/images/train/surprise/28603.jpg,"5,27"
1831,surprise,./data/images/images/train/surprise/28643.jpg,"5,26"
1832,surprise,./data/images/images/train/surprise/28651.jpg,"1,2,5,26"
1833,surprise,./data/images/images/train/surprise/28662.jpg,"1,2,26"
1834,surprise,./data/images/images/train/surprise/28671.jpg,"1,2,5,26"
1835,surprise,./data/images/images/train/surprise/28703.jpg,"1,2,26"
1836,surprise,./data/images/images/train/surprise/28725.jpg,"1,2,5,27"
1837,surprise,./data/images/images/train/surprise/28730.jpg,"1,2,26"
1838,surprise,./data/images/images/train/surprise/28755.jpg,"1,2,5"
1839,surprise,./data/images/images/train/surprise/28757.jpg,"1,2,5"
1840,surprise,./data/images/images/train/surprise/28761.jpg,"1,2,26"
1841,surprise,./data/images/images/train/surprise/28767.jpg,"1,2,5,27"
1842,surprise,./data/images/images/train/surprise/28773.jpg,"1,2,5,27"
1843,surprise,./data/images/images/train/surprise/28775.jpg,"1,2,5,27"
1844,surprise,./data/images/images/train/surprise/2878.jpg,"1,2,5,27"
1845,surprise,./data/images/images/train/surprise/28780.jpg,"1,2,5,26"
1846,surprise,./data/images/images/train/surprise/28785.jpg,"5,27"
1847,surprise,./data/images/images/train/surprise/28793.jpg,"1,2,5"
1848,surprise,./data/images/images/train/surprise/28817.jpg,"5,26"
1849,surprise,./data/images/images/train/surprise/28829.jpg,"1,2,5,27"
1850,surprise,./data/images/images/train/surprise/2883.jpg,"5,27"
1851,surprise,./data/images/images/train/surprise/28837.jpg,"5,26"
1852,surprise,./data/images/images/train/surprise/28838.jpg,"1,2,5,27"
1853,surprise,./data/images/images/train/surprise/28843.jpg,"5,27"
1854,surprise,./data/images/images/train/surprise/28844.jpg,"1,2,5,26"
1855,surprise,./data/images/images/train/surprise/28845.jpg,"1,2,5"
1856,surprise,./data/images/images/train/surprise/28861.jpg,"1,2,26"
1857,surprise,./data/images/images/train/surprise/28863.jpg,"5,26"
1858,surprise,./data/images/images/train/surprise/28866.jpg,"1,2,5,26"
1859,surprise,./data/images/images/train/surprise/28877.jpg,"1,2,5"
1860,surprise,./data/images/images/train/surprise/28881.jpg,"5,26"
1861,surprise,./data/images/images/train/surprise/28888.jpg,"1,2,5,27"
1862,surprise,./data/images/images/train/surprise/28891.jpg,"5,26"
1863,surprise,./data/images/images/train/surprise/28902.jpg,"1,2,5"
1864,surprise,./data/images/images/train/surprise/28905.jpg,"1,2,5,27"
1865,surprise,./data/images/images/train/surprise/28925.jpg,"5,27"
1866,surprise,./data/images/images/train/surprise/28931.jpg,"1,2,5"
1867,surprise,./data/images/images/train/surprise/28935.jpg,"1,2,26"
1868,surprise,./data/images/images/train/surprise/28941.jpg,"5,27"
1869,surprise,./data/images/images/train/surprise/28965.jpg,"1,2,5,27"
1870,surprise,./data/images/images/train/surprise/28981.jpg,"5,26"
1871,surprise,./data/images/images/train/surprise/28983.jpg,"1,2,5,26"
1872,surprise,./data/images/images/train/surprise/28986.jpg,"1,2,5,26"
1873,surprise,./data/images/images/train/surprise/2899.jpg,"1,2,26"
1874,surprise,./data/images/images/train/surprise/28999.jpg,"5,26"
1875,surprise,./data/images/images/train/surprise/29.jpg,"1,2,5"
1876,surprise,./data/images/images/train/surprise/29008.jpg,"5,26"
1877,surprise,./data/images/images/train/surprise/29015.jpg,"5,26"
1878,surprise,./data/images/images/train/surprise/29045.jpg,"1,2,26"
1879,surprise,./data/images/images/train/surprise/29050.jpg,"1,2,5,26"
1880,surprise,./data/images/images/train/surprise/2907.jpg,"5,27"
1881,surprise,./data/images/images/train/surprise/29073.jpg,"5,27"
1882,surprise,./data/images/images/train/surprise/2908.jpg,"5,27"
1883,surprise,./data/images/images/train/surprise/29086.jpg,"1,2,26"
1884,surprise,./data/images/images/train/surprise/29090.jpg,"1,2,5"
1885,surprise,./data/images/images/train/surprise/29096.jpg,"1,2,26"
1886,surprise,./data/images/images/train/surprise/29102.jpg,"5,26"
1887,surprise,./data/images/images/train/surprise/29104.jpg,"5,26"
1888,surprise,./data/images/images/train/surprise/29115.jpg,"5,27"
1889,surprise,./data/images/images/train/surprise/29116.jpg,"1,2,5,26"
1890,surprise,./data/images/images/train/surprise/29117.jpg,"1,2,5,27"
1891,surprise,./data/images/images/train/surprise/29120.jpg,"1,2,5,26"
1892,surprise,./data/images/images/train/surprise/29127.jpg,"1,2,5"
1893,surprise,./data/images/images/train/surprise/29131.jpg,"1,2,26"
1894,surprise,./data/images/images/train/surprise/29156.jpg,"5,27"
1895,surprise,./data/images/images/train/surprise/29169.jpg,"1,2,5"
1896,surprise,./data/images/images/train/surprise/29170.jpg,"1,2,5,26"
1897,surprise,./data/images/images/train/surprise/29180.jpg,"1,2,5,27"
1898,surprise,./data/images/images/train/surprise/29196.jpg,"1,2,5"
1899,surprise,./data/images/images/train/surprise/29212.jpg,"1,2,5,26"
1900,surprise,./data/images/images/train/surprise/29222.jpg,"1,2,5"
1901,surprise,./data/images/images/train/surprise/29236.jpg,"1,2,5"
1902,surprise,./data/images/images/train/surprise/29241.jpg,"1,2,5,26"
1903,surprise,./data/images/images/train/surprise/29242.jpg,"5,27"
1904,surprise,./data/images/images/train/surprise/29247.jpg,"1,2,5,26"
1905,surprise,./data/images/images/train/surprise/29253.jpg,"5,26"
1906,surprise,./data/images/images/train/surprise/29271.jpg,"5,27"
1907,surprise,./data/images/images/train/surprise/29274.jpg,"1,2,5"
1908,surprise,./data/images/images/train/surprise/29288.jpg,"1,2,5,26"
1909,surprise,./data/images/images/train/surprise/29293.jpg,"5,26"
1910,surprise,./data/images/images/train/surprise/29296.jpg,"5,26"
1911,surprise,./data/images/images/train/surprise/29320.jpg,"1,2,5,26"
1912,surprise,./data/images/images/train/surprise/29323.jpg,"1,2,5"
1913,surprise,./data/images/images/train/surprise/29345.jpg,"1,2,26"
1914,surprise,./data/images/images/train/surprise/29356.jpg,"1,2,5,26"
1915,surprise,./data/images/images/train/surprise/29357.jpg,"1,2,5,27"
1916,surprise,./data/images/images/train/surprise/2936.jpg,"5,26"
1917,surprise,./data/images/images/train/surprise/29368.jpg,"1,2,5,26"
1918,surprise,./data/images/images/train/surprise/29374.jpg,"5,27"
1919,surprise,./data/images/images/train/surprise/29391.jpg,"1,2,5,27"
1920,surprise,./data/images/images/train/surprise/29400.jpg,"5,27"
1921,surprise,./data/images/images/train/surprise/29402.jpg,"5,27"
1922,surprise,./data/images/images/train/surprise/29413.jpg,"1,2,5,27"
1923,surprise,./data/images/images/train/surprise/29457.jpg,"1,2,5,27"
1924,surprise,./data/images/images/train/surprise/2946.jpg,"1,2,26"
1925,surprise,./data/images/images/train/surprise/29466.jpg,"1,2,5,26"
1926,surprise,./data/images/images/train/surprise/29506.jpg,"1,2,5"
1927,surprise,./data/images/images/train/surprise/29508.jpg,"5,27"
1928,surprise,./data/images/images/train/surprise/29511.jpg,"5,27"
1929,surprise,./data/images/images/train/surprise/29533.jpg,"1,2,5,26"
