session,emotion,img
13933,happy,./data/images/images/train/happy/3426.jpg
13934,happy,./data/images/images/train/happy/34260.jpg
13935,happy,./data/images/images/train/happy/34264.jpg
13936,happy,./data/images/images/train/happy/34265.jpg
13937,happy,./data/images/images/train/happy/3427.jpg
13938,happy,./data/images/images/train/happy/34274.jpg
13939,happy,./data/images/images/train/happy/34280.jpg
13940,happy,./data/images/images/train/happy/34281.jpg
13941,happy,./data/images/images/train/happy/34282.jpg
13942,happy,./data/images/images/train/happy/34293.jpg
13943,happy,./data/images/images/train/happy/34294.jpg
13944,happy,./data/images/images/train/happy/34301.jpg
13945,happy,./data/images/images/train/happy/34303.jpg
13946,happy,./data/images/images/train/happy/34313.jpg
13947,happy,./data/images/images/train/happy/34315.jpg
13948,happy,./data/images/images/train/happy/34317.jpg
13949,happy,./data/images/images/train/happy/34326.jpg
13950,happy,./data/images/images/train/happy/34328.jpg
13951,happy,./data/images/images/train/happy/34329.jpg
13952,happy,./data/images/images/train/happy/34344.jpg
13953,happy,./data/images/images/train/happy/34347.jpg
13954,happy,./data/images/images/train/happy/34353.jpg
13955,happy,./data/images/images/train/happy/34354.jpg
13956,happy,./data/images/images/train/happy/34367.jpg
13957,happy,./data/images/images/train/happy/34368.jpg
13958,happy,./data/images/images/train/happy/34370.jpg
13959,happy,./data/images/images/train/happy/34377.jpg
13960,happy,./data/images/images/train/happy/34378.jpg
13961,happy,./data/images/images/train/happy/34391.jpg
13962,happy,./data/images/images/train/happy/34392.jpg
13963,happy,./data/images/images/train/happy/34394.jpg
13964,happy,./data/images/images/train/happy/3440.jpg
13965,happy,./data/images/images/train/happy/34402.jpg
13966,happy,./data/images/images/train/happy/34404.jpg
13967,happy,./data/images/images/train/happy/34407.jpg
13968,happy,./data/images/images/train/happy/34409.jpg
13969,happy,./data/images/images/train/happy/34410.jpg
13970,happy,./data/images/images/train/happy/34421.jpg
13971,happy,./data/images/images/train/happy/34429.jpg
13972,happy,./data/images/images/train/happy/34430.jpg
13973,happy,./data/images/images/train/happy/34431.jpg
13974,happy,./data/images/images/train/happy/34434.jpg
13975,happy,./data/images/images/train/happy/34436.jpg
13976,happy,./data/images/images/train/happy/34440.jpg
13977,happy,./data/images/images/train/happy/34445.jpg
13978,happy,./data/images/images/train/happy/34447.jpg
13979,happy,./data/images/images/train/happy/34452.jpg
13980,happy,./data/images/images/train/happy/34453.jpg
13981,happy,./data/images/images/train/happy/34456.jpg
13982,happy,./data/images/images/train/happy/34463.jpg
13983,happy,./data/images/images/train/happy/34466.jpg
13984,happy,./data/images/images/train/happy/34469.jpg
13985,happy,./data/images/images/train/happy/34473.jpg
13986,happy,./data/images/images/train/happy/34479.jpg
13987,happy,./data/images/images/train/happy/34487.jpg
13988,happy,./data/images/images/train/happy/34490.jpg
13989,happy,./data/images/images/train/happy/34497.jpg
13990,happy,./data/images/images/train/happy/34501.jpg
13991,happy,./data/images/images/train/happy/34511.jpg
13992,happy,./data/images/images/train/happy/34514.jpg
13993,happy,./data/images/images/train/happy/34524.jpg
13994,happy,./data/images/images/train/happy/34525.jpg
13995,happy,./data/images/images/train/happy/34527.jpg
13996,happy,./data/images/images/train/happy/34528.jpg
13997,happy,./data/images/images/train/happy/34531.jpg
13998,happy,./data/images/images/train/happy/3454.jpg
13999,happy,./data/images/images/train/happy/34549.jpg
14000,happy,./data/images/images/train/happy/3455.jpg
14001,happy,./data/images/images/train/happy/34551.jpg
14002,happy,./data/images/images/train/happy/34553.jpg
14003,happy,./data/images/images/train/happy/34554.jpg
14004,happy,./data/images/images/train/happy/34556.jpg
14005,happy,./data/images/images/train/happy/34564.jpg
14006,happy,./data/images/images/train/happy/34566.jpg
14007,happy,./data/images/images/train/happy/3457.jpg
14008,happy,./data/images/images/train/happy/34571.jpg
14009,happy,./data/images/images/train/happy/34574.jpg
14010,happy,./data/images/images/train/happy/34580.jpg
14011,happy,./data/images/images/train/happy/34587.jpg
14012,happy,./data/images/images/train/happy/3460.jpg
14013,happy,./data/images/images/train/happy/34602.jpg
14014,happy,./data/images/images/train/happy/34604.jpg
14015,happy,./data/images/images/train/happy/34607.jpg
14016,happy,./data/images/images/train/happy/34608.jpg
14017,happy,./data/images/images/train/happy/34614.jpg
14018,happy,./data/images/images/train/happy/34617.jpg
14019,happy,./data/images/images/train/happy/3462.jpg
14020,happy,./data/images/images/train/happy/34621.jpg
14021,happy,./data/images/images/train/happy/34625.jpg
14022,happy,./data/images/images/train/happy/34631.jpg
14023,happy,./data/images/images/train/happy/34635.jpg
14024,happy,./data/images/images/train/happy/34637.jpg
14025,happy,./data/images/images/train/happy/34638.jpg
14026,happy,./data/images/images/train/happy/34650.jpg
14027,happy,./data/images/images/train/happy/34652.jpg
14028,happy,./data/images/images/train/happy/34658.jpg
14029,happy,./data/images/images/train/happy/34662.jpg
14030,happy,./data/images/images/train/happy/34669.jpg
14031,happy,./data/images/images/train/happy/3468.jpg
14032,happy,./data/images/images/train/happy/34681.jpg
14033,happy,./data/images/images/train/happy/34683.jpg
14034,happy,./data/images/images/train/happy/34689.jpg
14035,happy,./data/images/images/train/happy/34690.jpg
14036,happy,./data/images/images/train/happy/34691.jpg
14037,happy,./data/images/images/train/happy/34693.jpg
14038,happy,./data/images/images/train/happy/34695.jpg
14039,happy,./data/images/images/train/happy/34696.jpg
14040,happy,./data/images/images/train/happy/34702.jpg
14041,happy,./data/images/images/train/happy/34712.jpg
14042,happy,./data/images/images/train/happy/34716.jpg
14043,happy,./data/images/images/train/happy/34732.jpg
14044,happy,./data/images/images/train/happy/34736.jpg
14045,happy,./data/images/images/train/happy/3474.jpg
14046,happy,./data/images/images/train/happy/34742.jpg
14047,happy,./data/images/images/train/happy/34746.jpg
14048,happy,./data/images/images/train/happy/34747.jpg
14049,happy,./data/images/images/train/happy/34748.jpg
14050,happy,./data/images/images/train/happy/3475.jpg
14051,happy,./data/images/images/train/happy/34754.jpg
14052,happy,./data/images/images/train/happy/34758.jpg
14053,happy,./data/images/images/train/happy/34760.jpg
14054,happy,./data/images/images/train/happy/34765.jpg
14055,happy,./data/images/images/train/happy/34771.jpg
14056,happy,./data/images/images/train/happy/34773.jpg
14057,happy,./data/images/images/train/happy/34774.jpg
14058,happy,./data/images/images/train/happy/34776.jpg
14059,happy,./data/images/images/train/happy/3478.jpg
14060,happy,./data/images/images/train/happy/34783.jpg
14061,happy,./data/images/images/train/happy/34786.jpg
14062,happy,./data/images/images/train/happy/34791.jpg
14063,happy,./data/images/images/train/happy/34792.jpg
14064,happy,./data/images/images/train/happy/348.jpg
14065,happy,./data/images/images/train/happy/3481.jpg
14066,happy,./data/images/images/train/happy/34812.jpg
14067,happy,./data/images/images/train/happy/34815.jpg
14068,happy,./data/images/images/train/happy/34819.jpg
14069,happy,./data/images/images/train/happy/34822.jpg
14070,happy,./data/images/images/train/happy/34825.jpg
14071,happy,./data/images/images/train/happy/34828.jpg
14072,happy,./data/images/images/train/happy/3483.jpg
14073,happy,./data/images/images/train/happy/34832.jpg
14074,happy,./data/images/images/train/happy/3484.jpg
14075,happy,./data/images/images/train/happy/34845.jpg
14076,happy,./data/images/images/train/happy/34847.jpg
14077,happy,./data/images/images/train/happy/34855.jpg
14078,happy,./data/images/images/train/happy/34857.jpg
14079,happy,./data/images/images/train/happy/34862.jpg
14080,happy,./data/images/images/train/happy/34864.jpg
14081,happy,./data/images/images/train/happy/34867.jpg
14082,happy,./data/images/images/train/happy/3487.jpg
14083,happy,./data/images/images/train/happy/34871.jpg
14084,happy,./data/images/images/train/happy/34874.jpg
14085,happy,./data/images/images/train/happy/3488.jpg
14086,happy,./data/images/images/train/happy/34880.jpg
14087,happy,./data/images/images/train/happy/34882.jpg
14088,happy,./data/images/images/train/happy/34883.jpg
14089,happy,./data/images/images/train/happy/34884.jpg
14090,happy,./data/images/images/train/happy/34888.jpg
14091,happy,./data/images/images/train/happy/34890.jpg
14092,happy,./data/images/images/train/happy/34892.jpg
14093,happy,./data/images/images/train/happy/34893.jpg
14094,happy,./data/images/images/train/happy/34894.jpg
14095,happy,./data/images/images/train/happy/3490.jpg
14096,happy,./data/images/images/train/happy/34900.jpg
14097,happy,./data/images/images/train/happy/34901.jpg
14098,happy,./data/images/images/train/happy/34907.jpg
14099,happy,./data/images/images/train/happy/34909.jpg
14100,happy,./data/images/images/train/happy/34914.jpg
14101,happy,./data/images/images/train/happy/34921.jpg
14102,happy,./data/images/images/train/happy/34922.jpg
14103,happy,./data/images/images/train/happy/34928.jpg
14104,happy,./data/images/images/train/happy/3493.jpg
14105,happy,./data/images/images/train/happy/34931.jpg
14106,happy,./data/images/images/train/happy/34934.jpg
14107,happy,./data/images/images/train/happy/34949.jpg
14108,happy,./data/images/images/train/happy/34950.jpg
14109,happy,./data/images/images/train/happy/34951.jpg
14110,happy,./data/images/images/train/happy/34952.jpg
14111,happy,./data/images/images/train/happy/34954.jpg
14112,happy,./data/images/images/train/happy/3496.jpg
14113,happy,./data/images/images/train/happy/34961.jpg
14114,happy,./data/images/images/train/happy/34973.jpg
14115,happy,./data/images/images/train/happy/34975.jpg
14116,happy,./data/images/images/train/happy/34976.jpg
14117,happy,./data/images/images/train/happy/3499.jpg
14118,happy,./data/images/images/train/happy/34995.jpg
14119,happy,./data/images/images/train/happy/34996.jpg
14120,happy,./data/images/images/train/happy/34999.jpg
14121,happy,./data/images/images/train/happy/35001.jpg
14122,happy,./data/images/images/train/happy/35007.jpg
14123,happy,./data/images/images/train/happy/3501.jpg
14124,happy,./data/images/images/train/happy/35016.jpg
14125,happy,./data/images/images/train/happy/35027.jpg
14126,happy,./data/images/images/train/happy/35029.jpg
14127,happy,./data/images/images/train/happy/35035.jpg
14128,happy,./data/images/images/train/happy/3504.jpg
14129,happy,./data/images/images/train/happy/35042.jpg
14130,happy,./data/images/images/train/happy/35047.jpg
14131,happy,./data/images/images/train/happy/35050.jpg
14132,happy,./data/images/images/train/happy/35054.jpg
14133,happy,./data/images/images/train/happy/35057.jpg
14134,happy,./data/images/images/train/happy/35062.jpg
14135,happy,./data/images/images/train/happy/35065.jpg
14136,happy,./data/images/images/train/happy/35067.jpg
14137,happy,./data/images/images/train/happy/35074.jpg
14138,happy,./data/images/images/train/happy/35079.jpg
14139,happy,./data/images/images/train/happy/35081.jpg
14140,happy,./data/images/images/train/happy/35082.jpg
14141,happy,./data/images/images/train/happy/35089.jpg
14142,happy,./data/images/images/train/happy/35090.jpg
14143,happy,./data/images/images/train/happy/35096.jpg
14144,happy,./data/images/images/train/happy/35103.jpg
14145,happy,./data/images/images/train/happy/3513.jpg
14146,happy,./data/images/images/train/happy/35132.jpg
14147,happy,./data/images/images/train/happy/35133.jpg
14148,happy,./data/images/images/train/happy/35139.jpg
14149,happy,./data/images/images/train/happy/3514.jpg
14150,happy,./data/images/images/train/happy/35141.jpg
14151,happy,./data/images/images/train/happy/35159.jpg
14152,happy,./data/images/images/train/happy/35169.jpg
14153,happy,./data/images/images/train/happy/35171.jpg
14154,happy,./data/images/images/train/happy/35172.jpg
14155,happy,./data/images/images/train/happy/35180.jpg
14156,happy,./data/images/images/train/happy/35181.jpg
14157,happy,./data/images/images/train/happy/35182.jpg
14158,happy,./data/images/images/train/happy/3519.jpg
14159,happy,./data/images/images/train/happy/35197.jpg
14160,happy,./data/images/images/train/happy/35205.jpg
14161,happy,./data/images/images/train/happy/35213.jpg
14162,happy,./data/images/images/train/happy/35215.jpg
14163,happy,./data/images/images/train/happy/35218.jpg
14164,happy,./data/images/images/train/happy/35222.jpg
14165,happy,./data/images/images/train/happy/35225.jpg
14166,happy,./data/images/images/train/happy/3523.jpg
14167,happy,./data/images/images/train/happy/35239.jpg
14168,happy,./data/images/images/train/happy/3524.jpg
14169,happy,./data/images/images/train/happy/35242.jpg
14170,happy,./data/images/images/train/happy/35252.jpg
14171,happy,./data/images/images/train/happy/35253.jpg
14172,happy,./data/images/images/train/happy/35256.jpg
14173,happy,./data/images/images/train/happy/35258.jpg
14174,happy,./data/images/images/train/happy/3526.jpg
14175,happy,./data/images/images/train/happy/35265.jpg
14176,happy,./data/images/images/train/happy/35275.jpg
14177,happy,./data/images/images/train/happy/3528.jpg
14178,happy,./data/images/images/train/happy/35283.jpg
14179,happy,./data/images/images/train/happy/35287.jpg
14180,happy,./data/images/images/train/happy/35293.jpg
14181,happy,./data/images/images/train/happy/35295.jpg
14182,happy,./data/images/images/train/happy/35299.jpg
14183,happy,./data/images/images/train/happy/3530.jpg
14184,happy,./data/images/images/train/happy/35301.jpg
14185,happy,./data/images/images/train/happy/35304.jpg
14186,happy,./data/images/images/train/happy/35308.jpg
14187,happy,./data/images/images/train/happy/3531.jpg
14188,happy,./data/images/images/train/happy/35310.jpg
14189,happy,./data/images/images/train/happy/3532.jpg
14190,happy,./data/images/images/train/happy/35324.jpg
14191,happy,./data/images/images/train/happy/35339.jpg
14192,happy,./data/images/images/train/happy/35340.jpg
14193,happy,./data/images/images/train/happy/35342.jpg
14194,happy,./data/images/images/train/happy/35343.jpg
14195,happy,./data/images/images/train/happy/35350.jpg
14196,happy,./data/images/images/train/happy/35358.jpg
14197,happy,./data/images/images/train/happy/35361.jpg
14198,happy,./data/images/images/train/happy/35367.jpg
14199,happy,./data/images/images/train/happy/35371.jpg
14200,happy,./data/images/images/train/happy/35377.jpg
14201,happy,./data/images/images/train/happy/35381.jpg
14202,happy,./data/images/images/train/happy/35389.jpg
14203,happy,./data/images/images/train/happy/35404.jpg
14204,happy,./data/images/images/train/happy/35412.jpg
14205,happy,./data/images/images/train/happy/35419.jpg
14206,happy,./data/images/images/train/happy/35420.jpg
14207,happy,./data/images/images/train/happy/35422.jpg
14208,happy,./data/images/images/train/happy/35426.jpg
14209,happy,./data/images/images/train/happy/35435.jpg
14210,happy,./data/images/images/train/happy/35440.jpg
14211,happy,./data/images/images/train/happy/35443.jpg
14212,happy,./data/images/images/train/happy/35452.jpg
14213,happy,./data/images/images/train/happy/35459.jpg
14214,happy,./data/images/images/train/happy/35474.jpg
14215,happy,./data/images/images/train/happy/3549.jpg
14216,happy,./data/images/images/train/happy/35492.jpg
14217,happy,./data/images/images/train/happy/35494.jpg
14218,happy,./data/images/images/train/happy/35499.jpg
14219,happy,./data/images/images/train/happy/35501.jpg
14220,happy,./data/images/images/train/happy/35506.jpg
14221,happy,./data/images/images/train/happy/35508.jpg
14222,happy,./data/images/images/train/happy/35517.jpg
14223,happy,./data/images/images/train/happy/35519.jpg
14224,happy,./data/images/images/train/happy/3552.jpg
14225,happy,./data/images/images/train/happy/35521.jpg
14226,happy,./data/images/images/train/happy/35525.jpg
14227,happy,./data/images/images/train/happy/35529.jpg
14228,happy,./data/images/images/train/happy/35545.jpg
14229,happy,./data/images/images/train/happy/35555.jpg
14230,happy,./data/images/images/train/happy/35564.jpg
14231,happy,./data/images/images/train/happy/35566.jpg
14232,happy,./data/images/images/train/happy/35578.jpg
14233,happy,./data/images/images/train/happy/35579.jpg
14234,happy,./data/images/images/train/happy/35587.jpg
14235,happy,./data/images/images/train/happy/35589.jpg
14236,happy,./data/images/images/train/happy/3559.jpg
14237,happy,./data/images/images/train/happy/35590.jpg
14238,happy,./data/images/images/train/happy/35596.jpg
14239,happy,./data/images/images/train/happy/35602.jpg
14240,happy,./data/images/images/train/happy/35604.jpg
14241,happy,./data/images/images/train/happy/35613.jpg
14242,happy,./data/images/images/train/happy/3562.jpg
14243,happy,./data/images/images/train/happy/35625.jpg
14244,happy,./data/images/images/train/happy/35627.jpg
14245,happy,./data/images/images/train/happy/3563.jpg
14246,happy,./data/images/images/train/happy/35635.jpg
14247,happy,./data/images/images/train/happy/35638.jpg
14248,happy,./data/images/images/train/happy/35647.jpg
14249,happy,./data/images/images/train/happy/35653.jpg
14250,happy,./data/images/images/train/happy/35658.jpg
14251,happy,./data/images/images/train/happy/35675.jpg
14252,happy,./data/images/images/train/happy/35701.jpg
14253,happy,./data/images/images/train/happy/35713.jpg
14254,happy,./data/images/images/train/happy/35715.jpg
14255,happy,./data/images/images/train/happy/35719.jpg
14256,happy,./data/images/images/train/happy/35733.jpg
14257,happy,./data/images/images/train/happy/35739.jpg
14258,happy,./data/images/images/train/happy/35749.jpg
14259,happy,./data/images/images/train/happy/35758.jpg
14260,happy,./data/images/images/train/happy/35759.jpg
14261,happy,./data/images/images/train/happy/3576.jpg
14262,happy,./data/images/images/train/happy/35762.jpg
14263,happy,./data/images/images/train/happy/35766.jpg
14264,happy,./data/images/images/train/happy/35769.jpg
14265,happy,./data/images/images/train/happy/35770.jpg
14266,happy,./data/images/images/train/happy/3578.jpg
14267,happy,./data/images/images/train/happy/3579.jpg
14268,happy,./data/images/images/train/happy/35801.jpg
14269,happy,./data/images/images/train/happy/35803.jpg
14270,happy,./data/images/images/train/happy/35814.jpg
14271,happy,./data/images/images/train/happy/35816.jpg
14272,happy,./data/images/images/train/happy/35836.jpg
14273,happy,./data/images/images/train/happy/35837.jpg
14274,happy,./data/images/images/train/happy/35839.jpg
14275,happy,./data/images/images/train/happy/35843.jpg
14276,happy,./data/images/images/train/happy/35846.jpg
14277,happy,./data/images/images/train/happy/35847.jpg
14278,happy,./data/images/images/train/happy/3585.jpg
14279,happy,./data/images/images/train/happy/35865.jpg
14280,happy,./data/images/images/train/happy/35867.jpg
14281,happy,./data/images/images/train/happy/35878.jpg
14282,happy,./data/images/images/train/happy/35883.jpg
14283,happy,./data/images/images/train/happy/35885.jpg
14284,happy,./data/images/images/train/happy/3595.jpg
14285,happy,./data/images/images/train/happy/3596.jpg
14286,happy,./data/images/images/train/happy/3598.jpg
14287,happy,./data/images/images/train/happy/3604.jpg
14288,happy,./data/images/images/train/happy/3608.jpg
14289,happy,./data/images/images/train/happy/3612.jpg
14290,happy,./data/images/images/train/happy/3620.jpg
14291,happy,./data/images/images/train/happy/3628.jpg
14292,happy,./data/images/images/train/happy/3631.jpg
14293,happy,./data/images/images/train/happy/3636.jpg
14294,happy,./data/images/images/train/happy/3638.jpg
14295,happy,./data/images/images/train/happy/3639.jpg
14296,happy,./data/images/images/train/happy/364.jpg
14297,happy,./data/images/images/train/happy/3641.jpg
14298,happy,./data/images/images/train/happy/3642.jpg
14299,happy,./data/images/images/train/happy/3652.jpg
14300,happy,./data/images/images/train/happy/3654.jpg
14301,happy,./data/images/images/train/happy/3655.jpg
14302,happy,./data/images/images/train/happy/3664.jpg
14303,happy,./data/images/images/train/happy/3669.jpg
14304,happy,./data/images/images/train/happy/3670.jpg
14305,happy,./data/images/images/train/happy/3673.jpg
14306,happy,./data/images/images/train/happy/3678.jpg
14307,happy,./data/images/images/train/happy/3679.jpg
14308,happy,./data/images/images/train/happy/3680.jpg
14309,happy,./data/images/images/train/happy/3683.jpg
14310,happy,./data/images/images/train/happy/3684.jpg
14311,happy,./data/images/images/train/happy/3686.jpg
14312,happy,./data/images/images/train/happy/3687.jpg
14313,happy,./data/images/images/train/happy/3689.jpg
14314,happy,./data/images/images/train/happy/3698.jpg
14315,happy,./data/images/images/train/happy/3701.jpg
14316,happy,./data/images/images/train/happy/3703.jpg
14317,happy,./data/images/images/train/happy/3704.jpg
14318,happy,./data/images/images/train/happy/371.jpg
14319,happy,./data/images/images/train/happy/3710.jpg
14320,happy,./data/images/images/train/happy/3712.jpg
14321,happy,./data/images/images/train/happy/3720.jpg
14322,happy,./data/images/images/train/happy/3725.jpg
14323,happy,./data/images/images/train/happy/3727.jpg
14324,happy,./data/images/images/train/happy/3728.jpg
14325,happy,./data/images/images/train/happy/3737.jpg
14326,happy,./data/images/images/train/happy/3738.jpg
14327,happy,./data/images/images/train/happy/3743.jpg
14328,happy,./data/images/images/train/happy/3744.jpg
14329,happy,./data/images/images/train/happy/3754.jpg
14330,happy,./data/images/images/train/happy/3760.jpg
14331,happy,./data/images/images/train/happy/3775.jpg
14332,happy,./data/images/images/train/happy/378.jpg
14333,happy,./data/images/images/train/happy/3784.jpg
14334,happy,./data/images/images/train/happy/3786.jpg
14335,happy,./data/images/images/train/happy/3788.jpg
14336,happy,./data/images/images/train/happy/3791.jpg
14337,happy,./data/images/images/train/happy/3797.jpg
14338,happy,./data/images/images/train/happy/380.jpg
14339,happy,./data/images/images/train/happy/3800.jpg
14340,happy,./data/images/images/train/happy/3813.jpg
14341,happy,./data/images/images/train/happy/3826.jpg
14342,happy,./data/images/images/train/happy/3827.jpg
14343,happy,./data/images/images/train/happy/3833.jpg
14344,happy,./data/images/images/train/happy/384.jpg
14345,happy,./data/images/images/train/happy/3843.jpg
14346,happy,./data/images/images/train/happy/3847.jpg
14347,happy,./data/images/images/train/happy/3851.jpg
14348,happy,./data/images/images/train/happy/3852.jpg
14349,happy,./data/images/images/train/happy/3853.jpg
14350,happy,./data/images/images/train/happy/3860.jpg
14351,happy,./data/images/images/train/happy/3863.jpg
14352,happy,./data/images/images/train/happy/3867.jpg
14353,happy,./data/images/images/train/happy/3868.jpg
14354,happy,./data/images/images/train/happy/3873.jpg
14355,happy,./data/images/images/train/happy/3883.jpg
14356,happy,./data/images/images/train/happy/3889.jpg
14357,happy,./data/images/images/train/happy/3892.jpg
14358,happy,./data/images/images/train/happy/3894.jpg
14359,happy,./data/images/images/train/happy/3902.jpg
14360,happy,./data/images/images/train/happy/3903.jpg
14361,happy,./data/images/images/train/happy/3908.jpg
14362,happy,./data/images/images/train/happy/3915.jpg
14363,happy,./data/images/images/train/happy/3917.jpg
14364,happy,./data/images/images/train/happy/3918.jpg
14365,happy,./data/images/images/train/happy/3923.jpg
14366,happy,./data/images/images/train/happy/3926.jpg
14367,happy,./data/images/images/train/happy/3927.jpg
14368,happy,./data/images/images/train/happy/3930.jpg
14369,happy,./data/images/images/train/happy/3936.jpg
14370,happy,./data/images/images/train/happy/3939.jpg
14371,happy,./data/images/images/train/happy/3940.jpg
14372,happy,./data/images/images/train/happy/3942.jpg
14373,happy,./data/images/images/train/happy/3949.jpg
14374,happy,./data/images/images/train/happy/3952.jpg
14375,happy,./data/images/images/train/happy/3957.jpg
14376,happy,./data/images/images/train/happy/3962.jpg
14377,happy,./data/images/images/train/happy/3963.jpg
14378,happy,./data/images/images/train/happy/3967.jpg
14379,happy,./data/images/images/train/happy/3975.jpg
14380,happy,./data/images/images/train/happy/3987.jpg
14381,happy,./data/images/images/train/happy/3989.jpg
14382,happy,./data/images/images/train/happy/3991.jpg
14383,happy,./data/images/images/train/happy/3992.jpg
14384,happy,./data/images/images/train/happy/3998.jpg
14385,happy,./data/images/images/train/happy/4006.jpg
14386,happy,./data/images/images/train/happy/401.jpg
14387,happy,./data/images/images/train/happy/4010.jpg
14388,happy,./data/images/images/train/happy/4014.jpg
14389,happy,./data/images/images/train/happy/4016.jpg
14390,happy,./data/images/images/train/happy/4020.jpg
14391,happy,./data/images/images/train/happy/4025.jpg
14392,happy,./data/images/images/train/happy/4027.jpg
14393,happy,./data/images/images/train/happy/4037.jpg
14394,happy,./data/images/images/train/happy/4042.jpg
14395,happy,./data/images/images/train/happy/4047.jpg
14396,happy,./data/images/images/train/happy/4050.jpg
14397,happy,./data/images/images/train/happy/4052.jpg
14398,happy,./data/images/images/train/happy/4053.jpg
14399,happy,./data/images/images/train/happy/4055.jpg
14400,happy,./data/images/images/train/happy/4059.jpg
14401,happy,./data/images/images/train/happy/406.jpg
14402,happy,./data/images/images/train/happy/4067.jpg
14403,happy,./data/images/images/train/happy/4075.jpg
14404,happy,./data/images/images/train/happy/408.jpg
14405,happy,./data/images/images/train/happy/4091.jpg
14406,happy,./data/images/images/train/happy/4104.jpg
14407,happy,./data/images/images/train/happy/4106.jpg
14408,happy,./data/images/images/train/happy/4108.jpg
14409,happy,./data/images/images/train/happy/4109.jpg
14410,happy,./data/images/images/train/happy/4110.jpg
14411,happy,./data/images/images/train/happy/4111.jpg
14412,happy,./data/images/images/train/happy/4115.jpg
14413,happy,./data/images/images/train/happy/4117.jpg
14414,happy,./data/images/images/train/happy/4120.jpg
14415,happy,./data/images/images/train/happy/4121.jpg
14416,happy,./data/images/images/train/happy/4125.jpg
14417,happy,./data/images/images/train/happy/4126.jpg
14418,happy,./data/images/images/train/happy/4128.jpg
14419,happy,./data/images/images/train/happy/4134.jpg
14420,happy,./data/images/images/train/happy/4148.jpg
14421,happy,./data/images/images/train/happy/4152.jpg
14422,happy,./data/images/images/train/happy/4155.jpg
14423,happy,./data/images/images/train/happy/4163.jpg
14424,happy,./data/images/images/train/happy/417.jpg
14425,happy,./data/images/images/train/happy/4171.jpg
14426,happy,./data/images/images/train/happy/4172.jpg
14427,happy,./data/images/images/train/happy/4175.jpg
14428,happy,./data/images/images/train/happy/4176.jpg
14429,happy,./data/images/images/train/happy/4179.jpg
14430,happy,./data/images/images/train/happy/4181.jpg
14431,happy,./data/images/images/train/happy/4186.jpg
14432,happy,./data/images/images/train/happy/4191.jpg
14433,happy,./data/images/images/train/happy/4204.jpg
14434,happy,./data/images/images/train/happy/4209.jpg
14435,happy,./data/images/images/train/happy/4215.jpg
14436,happy,./data/images/images/train/happy/4224.jpg
14437,happy,./data/images/images/train/happy/4246.jpg
14438,happy,./data/images/images/train/happy/4255.jpg
14439,happy,./data/images/images/train/happy/4259.jpg
14440,happy,./data/images/images/train/happy/4260.jpg
14441,happy,./data/images/images/train/happy/4262.jpg
14442,happy,./data/images/images/train/happy/4275.jpg
14443,happy,./data/images/images/train/happy/4276.jpg
14444,happy,./data/images/images/train/happy/4288.jpg
14445,happy,./data/images/images/train/happy/4299.jpg
14446,happy,./data/images/images/train/happy/4300.jpg
14447,happy,./data/images/images/train/happy/4303.jpg
14448,happy,./data/images/images/train/happy/4310.jpg
14449,happy,./data/images/images/train/happy/4323.jpg
14450,happy,./data/images/images/train/happy/4327.jpg
14451,happy,./data/images/images/train/happy/4331.jpg
14452,happy,./data/images/images/train/happy/4333.jpg
14453,happy,./data/images/images/train/happy/4338.jpg
14454,happy,./data/images/images/train/happy/4342.jpg
14455,happy,./data/images/images/train/happy/4343.jpg
14456,happy,./data/images/images/train/happy/4356.jpg
14457,happy,./data/images/images/train/happy/4358.jpg
14458,happy,./data/images/images/train/happy/436.jpg
14459,happy,./data/images/images/train/happy/4360.jpg
14460,happy,./data/images/images/train/happy/4362.jpg
14461,happy,./data/images/images/train/happy/4365.jpg
14462,happy,./data/images/images/train/happy/437.jpg
14463,happy,./data/images/images/train/happy/4370.jpg
14464,happy,./data/images/images/train/happy/4371.jpg
14465,happy,./data/images/images/train/happy/4377.jpg
14466,happy,./data/images/images/train/happy/439.jpg
14467,happy,./data/images/images/train/happy/4391.jpg
14468,happy,./data/images/images/train/happy/4399.jpg
14469,happy,./data/images/images/train/happy/4402.jpg
14470,happy,./data/images/images/train/happy/4410.jpg
14471,happy,./data/images/images/train/happy/4414.jpg
14472,happy,./data/images/images/train/happy/4424.jpg
14473,happy,./data/images/images/train/happy/4432.jpg
14474,happy,./data/images/images/train/happy/444.jpg
14475,happy,./data/images/images/train/happy/4442.jpg
14476,happy,./data/images/images/train/happy/4445.jpg
14477,happy,./data/images/images/train/happy/445.jpg
14478,happy,./data/images/images/train/happy/4451.jpg
14479,happy,./data/images/images/train/happy/4454.jpg
14480,happy,./data/images/images/train/happy/4455.jpg
14481,happy,./data/images/images/train/happy/4457.jpg
14482,happy,./data/images/images/train/happy/4458.jpg
14483,happy,./data/images/images/train/happy/4460.jpg
14484,happy,./data/images/images/train/happy/4466.jpg
14485,happy,./data/images/images/train/happy/4467.jpg
14486,happy,./data/images/images/train/happy/4470.jpg
14487,happy,./data/images/images/train/happy/4472.jpg
14488,happy,./data/images/images/train/happy/4478.jpg
14489,happy,./data/images/images/train/happy/4479.jpg
14490,happy,./data/images/images/train/happy/4483.jpg
14491,happy,./data/images/images/train/happy/4487.jpg
14492,happy,./data/images/images/train/happy/4489.jpg
